fingerprint,item_index,brand,title,raw_name,product_name,price,model,prompt_version
b135eb425cd669e9bfbcf2c060cf6bc0b775d2713d3d55f0fe41ae8e8d5fbbe2,0,全家,[商品] 全家凍凍好喝奶茶,：凍凍好喝奶茶/會員59,凍凍好喝奶茶,59,gpt-5.6-luna,product-name-v1
b139293e4b5b5a77378a196d439f966960e406e5a6cd11949eacf04e8603ede5,0,7-11,[商品] 7-11 泰濃郁！奶茶風味霜淇淋,"：泰濃郁！奶茶風味霜淇淋  49  9/27-10/1買一送一
        
(區域型商品請註明 試吃試用品請標示價格0元)",泰濃郁奶茶風味霜淇淋,49,gpt-5.6-luna,product-name-v1
b1461397a1d653ebd3e15f4bcd00287519304602c1711d847b80040f25878b8e,0,萊爾富,[商品] 萊爾富 恐龍巧克力歐蕾,"：恐龍巧克力歐蕾 特價20
        
(區域型商品請註明 試吃試用品請標示價格0元)",恐龍巧克力歐蕾,20,codex,product-name-v1
b160fac98e5b681d9f20f9a36eddb80b9f79cdb8afb447f0842403da16bc76cb,0,7-11,[商品] 7-11 LOTTE 生雪見大福,"：LOTTE 生雪見大福/65元
        
(區域型商品請註明 試吃試用品請標示價格0元)",LOTTE生雪見大福,65,gpt-5.6-luna,product-name-v1
b16128311ac224291d07413d9c15a72b1de0d095dba5cb441fd3b866cb7e30d8,0,全家,[商品] 全家 今天吃蛋包飯喔,"：今天吃蛋包飯喔 原價$89折扣後$76
        
(區域型商品請註明 試吃試用品請標示價格0元)",今天吃蛋包飯喔,76,gpt-5.6-luna,product-name-v1
b18a6950d681295a42bdfa2f1db2a09e4f7c2262e778b6f141a9746b27fe6ee0,0,全家,[商品] 蠟筆小新餐盒,：蠟筆小新餐盒/149,蠟筆小新餐盒,149,codex,product-name-v1
b1d5628dbafd8f91a0988e3b5d8e48b1a65953303e01450f4095a6f2fdbc26e5,0,全家,[商品] 全家 金色三麥 椒麻香雞排/椒麻香辣熱狗,"：熱狗$38 搭配哈逗堡共$45、雞排$59
        
(區域型商品請註明 試吃試用品請標示價格0元)",金色三麥椒麻香辣熱狗,38,codex,product-name-v1
b1d5628dbafd8f91a0988e3b5d8e48b1a65953303e01450f4095a6f2fdbc26e5,1,全家,[商品] 全家 金色三麥 椒麻香雞排/椒麻香辣熱狗,"：熱狗$38 搭配哈逗堡共$45、雞排$59
        
(區域型商品請註明 試吃試用品請標示價格0元)",金色三麥椒麻香雞排,59,codex,product-name-v1
b1dfd41f954fdc8b41094110e6b860a0bd5bfd6fbd10e5fed195abb40b849a90,0,全家,[商品] 全家 味丹心茶道春梅冬瓜茶,"：
味丹心茶道春梅冬瓜茶／$29",味丹心茶道春梅冬瓜茶,29,gpt-5.6-luna,product-name-v1
b1ea6703a4d969971209419de2ff8fd88f977a7438518d3e9beb39a5dd6aa00e,0,全家,[商品] 全家霜淇淋造型頭套/貓貓尾巴捲蛋糕,"：全家霜淇淋造型頭套$199/買兩件指定商品預購
貓貓尾巴捲蛋糕$39",霜淇淋造型頭套,199,gpt-5.6-luna,product-name-v1
b1ea6703a4d969971209419de2ff8fd88f977a7438518d3e9beb39a5dd6aa00e,1,全家,[商品] 全家霜淇淋造型頭套/貓貓尾巴捲蛋糕,"：全家霜淇淋造型頭套$199/買兩件指定商品預購
貓貓尾巴捲蛋糕$39",貓貓尾巴捲蛋糕,39,gpt-5.6-luna,product-name-v1
b1f1e7c5918ea81200106f0647f4b9cd213a8a791f25291eca403206835053e1,0,7-11,[商品] 7-11 草莓巴斯克霜淇淋,"：草莓巴斯克雪淋霜
        
(區域型商品請註明 試吃試用品請標示價格0元)",草莓巴斯克霜淇淋,,gpt-5.6-luna,product-name-v1
b248ab9845e6fcb036b227fe1469673ef8766ed6ee8a5794d93214bb6cb5874e,0,全家,[商品] 全家 香蕉火龍果牛奶,： 香蕉火龍果牛奶/65元,香蕉火龍果牛奶,65,codex,product-name-v1
b29cd8b0d722a39cb0825a556c8b52d4dae801a4078829933c4574bdfaeaf304,0,全家,[商品] 全家褲褲兔瓶套-聯名款,"：褲褲兔瓶套-聯名款
飲料冰品六件免費送",褲褲兔瓶套聯名款,,codex,product-name-v1
b2a40c6d0e0a59bf30bc488b95c68d6cfffbff88963005750793b0b00fd4979b,0,7-11,[商品] 711 北菇滑雞燴飯,"：
109",北菇滑雞燴飯,109,codex,product-name-v1
b2d7a564cbb807a9040874b7688c07ae562d4895f57ee504d601e203d32c0242,0,全家,[商品] 全家 莓莓可可蛋糕麵包,：莓莓可可蛋糕麵包/45元,莓莓可可蛋糕麵包,45,gpt-5.6-luna,product-name-v1
b2f048dc47e00dc338c57dd791ab51a5c99977ecca699cf47e648b8a06ff5075,0,全家,[商品] 全家 煉乳牛奶x巧克力霜淇淋,"：煉乳牛奶x巧克力霜淇淋 49
        
(區域型商品請註明 試吃試用品請標示價格0元)",煉乳牛奶巧克力霜淇淋,49,gpt-5.6-luna,product-name-v1
b300cbca44bd501516b57c1d9e76398c88c3fa4d3d98bc4012db6ec8f6e4611d,0,7-11,[商品] 7-11 iseLect嚴選素材 拿鐵(新包裝版),"：iseLect 嚴選素材經典拿鐵咖啡 / 30元(特價2件45元)
        
(區域型商品請註明 試吃試用品請標示價格0元)",iseLect嚴選素材經典拿鐵咖啡,30,codex,product-name-v1
b3095e615c12db94dac420b66aaff3a773617f0a97f675a04ad1dc9573291fd2,0,全家,[商品] 全家 玫瑰蜂蜜水,：玫瑰蜂蜜水40元,玫瑰蜂蜜水,40,gpt-5.6-luna,product-name-v1
b315911f829bf625e71fe305ec9db776bdfad6f4ce7240d6e4ffa2e3b593cd66,0,7-11,[商品] 7-11牛肉起司可頌,：牛肉起司可頌 85塊,牛肉起司可頌,85,codex,product-name-v1
b3308fffd7391856e6b4913ffcaf841c3f06c7cea6b4ab2048d7bb6fa9447010,0,全家,[商品] 全家 WAT 氣泡雞尾酒 乖乖芭樂清綠茶,"：WAT 氣泡雞尾酒 乖乖芭樂清綠/原價$79（任三件指定啤酒79折）

        
(區域型商品請註明 試吃試用品請標示價格0元)",WAT氣泡雞尾酒乖乖芭樂清綠茶,79,gpt-5.6-luna,product-name-v1
b33bc76ac47d4af70738b57d28c5d672a3e1206c10458c6ced594336119d1e82,0,全家,[商品] 全家 哈根達斯 香草藍莓馬卡龍迷你杯,"：
迷你杯$129買10送10($1290)
再用30元紅利、周末信用卡優惠扣$33
算下來單杯約$62
(區域型商品請註明 試吃試用品請標示價格0元)",哈根達斯香草藍莓馬卡龍迷你杯,129,gpt-5.6-luna,product-name-v1
b33bcb3385a29910e3e07a8f14376dfc51607b95831995585dfc7b8181d8df98,0,全家,[商品] 全家滑爆可樂霜淇淋,"：全家滑爆可樂霜淇淋/49
        
(區域型商品請註明 試吃試用品請標示價格0元)",滑爆可樂霜淇淋,49,codex,product-name-v1
b3476e1c3d8779ba2907f3ff29abeebef8ce8b4fd411c192c3e6c429e07f5a80,0,全家,[商品] 全家 巧克力焙烏龍鬆餅,"：巧克力焙烏龍鬆餅 /42
        
(區域型商品請註明 試吃試用品請標示價格0元)",巧克力焙烏龍鬆餅,42,gpt-5.6-luna,product-name-v1
b3656c50c165bae5137d8e7aedb4cb7c7c25f1fed70b3b9e978cbabaa2e3f954,0,全家,[商品] 全家 Niseko北海道紅豆煉乳雪糕,"：Niseko北海道紅豆煉乳雪糕 40 優惠券買一送一(已發完)
        
(區域型商品請註明 試吃試用品請標示價格0元)",Niseko北海道紅豆煉乳雪糕,40,gpt-5.6-luna,product-name-v1
b369b14e12aaf46494cc550b5911016673a78f59d19dc7e62a08733a2e0ae648,0,全家,[商品] 全家 M&M 瘋萬聖 刮刮卡,"：M&M 瘋萬聖 刮刮卡 100元
        
(區域型商品請註明 試吃試用品請標示價格0元)",M&M瘋萬聖刮刮卡,100,gpt-5.6-luna,product-name-v1
b36c0d01466fe6da8eb42317ee65afe1514c1a42b46113130c43915eb0e210ff,0,全家,[商品] 全家迪士尼鑰匙圈,"：迪士尼鑰匙圈
20元以上指定飲料冰品六件免費送

https://i.imgur.com/yz7yvsE.jpeg",迪士尼鑰匙圈,,codex,product-name-v1
b3821f490195916267458ce09655c3049fb59779139a03037e3578458b707b61,0,萊爾富,[商品] 萊爾富 鰻魚飯,"：鰻魚飯 139元
        
(區域型商品請註明 試吃試用品請標示價格0元)",鰻魚飯,139,codex,product-name-v1
b3b76efac0fdfb67e1a47ffe670112f4df0fda3f93fc9a99756af06d172c8193,0,7-11,[商品] 7-11 晶華新極上飯糰-醬皇鮑魚,：晶華新極上飯糰-醬皇鮑魚 / 59 元,晶華新極上飯糰醬皇鮑魚,59,gpt-5.6-luna,product-name-v1
b3cc8b49efefc475ebd281d3dd285ff50743990646b929afaca5c9f93277cb7b,0,全家,[商品] 贈送全家霜淇淋買1送1券(2/10到期),贈送全家霜淇淋買1送1券(2/10到期),,,gpt-5.6-luna,product-name-v1
b3fb25e9ad41dc32c1694243143287240424e38267c2c54e5e3464e2ca887525,0,7-11,[商品] 7-11虎咬獅 麥芽咖啡可可,"：虎咬獅 麥芽咖啡可可
目前-10/1，單瓶$35，2瓶$59

https://i.imgur.com/lrTxmkV.jpeg",虎咬獅麥芽咖啡可可,30,gpt-5.6-luna,product-name-v1
b419e113a9941004a2688445fc8c9d89f3afdbc4b8bb9e0b57b875e98b411cfc,0,7-11,[商品] 7-11 小妖精英式IPA啤酒,"：小妖精英式IPA啤酒/ 99元
        
(區域型商品請註明 試吃試用品請標示價格0元)",小妖精英式IPA啤酒,99,codex,product-name-v1
b44e4a39b8d8c1c7563ff907d324c91e9c325f401e7e5933c3160690f3e8fd03,0,全家,[商品] 全家 米雪布朗尼，不是米血,：米雪布朗尼／ 35元,米雪布朗尼,35,gpt-5.6-luna,product-name-v1
b455a22763687a305a35425897adb65e9e174d456cc93e4c063b4ef6dbe29fae,0,7-11,[商品] 西雅圖 冰拿鐵 + 英式濃奶茶,"：
西雅圖 冰拿鐵 + 英式濃奶茶 買一送一 150",西雅圖冰拿鐵,150,gpt-5.6-luna,product-name-v1
b455a22763687a305a35425897adb65e9e174d456cc93e4c063b4ef6dbe29fae,1,7-11,[商品] 西雅圖 冰拿鐵 + 英式濃奶茶,"：
西雅圖 冰拿鐵 + 英式濃奶茶 買一送一 150",西雅圖英式濃奶茶,150,gpt-5.6-luna,product-name-v1
b4615aecb11d9430a134858268b72f3a05b4f9ed020978582f8c87ab8b4f89ee,0,7-11,[商品] 7-11 星級饗宴 干貝海鮮煲粥,"：干貝海鮮煲粥干貝海鮮煲粥/$69
        
(區域型商品請註明 試吃試用品請標示價格0元)",星級饗宴干貝海鮮煲粥,69,gpt-5.6-luna,product-name-v1
b489e6e6b94c004156d33b7fc741fff8a1086d6c3fa81d36f31062e23c714225,0,全家,[商品] 全家 金豐盛辛柚子胡椒雞Q丸,"：辛柚子胡椒雞Q丸/55元
        
(區域型商品請註明 試吃試用品請標示價格0元)",辛柚子胡椒雞Q丸,55,codex,product-name-v1
b4aff55349e7a5c64a8ecd3c246d6c77292341fdddf9ce935b7f31fcc0082653,0,7-11,[商品] 7-11 樂事榴槤口味洋芋片,"：樂事榴槤口味洋芋片/50
現在有活動 兩件八折(可以跟多力多滋香菜口味一起)",樂事榴槤口味洋芋片,50,gpt-5.6-luna,product-name-v1
b4c1145d1312ef4fa27573caf952f249dcf57a3708091bd33bc51e2258c97165,0,7-11,[商品] 7-11法朋蛋黃酥霜淇淋,：49,法朋蛋黃酥霜淇淋,49,codex,product-name-v1
b4dc65e11a067e1cb2e688a4cc340180ac78265a21bbb4d767715063f8ceccb7,0,全家,[商品] 全家 義美錫蘭紅茶+義美厚濃豆奶,"：]全家 義美錫蘭紅茶+義美厚濃豆奶/57
        s",義美錫蘭紅茶,57,gpt-5.6-luna,product-name-v1
b4f6153193df4bd78a7ba6df22b40028f9a6de8d9e320328b92ac9fbeba42734,0,7-11,[商品] 7-11 OH嚕嚕串糰子(米血糕風味),"：OH嚕嚕串糰子(米血糕風味) / 72元
        
(區域型商品請註明 試吃試用品請標示價格0元)",OH嚕嚕串糰子米血糕風味,72,codex,product-name-v1
b4fae8cc5dc095252ff07a93336a662673eaab231998af043902c0e4da0041af,0,7-11,[商品] 7-11加賀屋唐揚雞,：加賀屋唐揚雞/原價59（但我是i珍食時段購入）,加賀屋唐揚雞,59,gpt-5.6-luna,product-name-v1
b5005b530887434b59d256050029ff653b571fcdee71a7e3d8335579ef1af021,0,7-11,[商品] 全家、711綠咖哩 同價位PK,"：小七 泰式椰汁綠咖哩雞肉飯
                     全家 泰式綠咖哩雞飯 /都是89元",泰式椰汁綠咖哩雞肉飯,89,gpt-5.6-luna,product-name-v1
b5005b530887434b59d256050029ff653b571fcdee71a7e3d8335579ef1af021,1,7-11,[商品] 全家、711綠咖哩 同價位PK,"：小七 泰式椰汁綠咖哩雞肉飯
                     全家 泰式綠咖哩雞飯 /都是89元",泰式綠咖哩雞飯,89,gpt-5.6-luna,product-name-v1
b505ab63b4d00f8540f7d0a4958e2c10018b64f74bac443c8be1d61ea1f14a53,0,全家,[商品] 全家 黃金醇麥奶茶(味全代工),"：原價40 第二件六折
  
因有和其他商品一起結所以不知道目前價格",黃金醇麥奶茶,40,gpt-5.6-luna,product-name-v1
b50b3ae1462ba1b0faa5cf326e8a65693b27464cccf8afb3ade1b386451681ab,0,全家,Re: [商品] 全家 白醋涼麵風味雪糕,"：白醋涼麵風味雪糕 49 優惠券買一送一

: (區域型商品請註明 試吃試用品請標示價格0元)

: 【便利商店/廠商名稱】：全家 拾在行銷

: 【規格/內容物/熱量】：75g 雪糕 161.9大卡

: 【評分】：恐怖程度95

: (未滿60分為不推薦)

: 【心得】：

: 
https://i.meee.com.tw/yjwFNx7.jpg


: 
https://i.meee.com.tw/hBXBYRV.jpg


: 第一口吃下去是麻醬的芝麻香氣

: 偏鹹 不過帶點雪糕奶味 還算OK

: 接著吃第二口 醬油的鹹味跑出來了

: 第三口 嘴巴裡被醬油味佔據

: 相對較淡的芝麻被完全蓋掉

: 還有點死鹹的卡喉嚨感

: 到這邊終於知道

: 這不是一支鹹甜口味的雪糕 是單純的鹹而已

: 然後繼續吃 中間的美乃滋aka白醋出現了

: 白醋麻醬口味已經夠恐怖了

: 這支是「麻醬口味+白醋夾餡」

: 沒什麼好介紹的 就是在吃油

: 因為是在吃冰棒

: 所以我猜身體本能會更抗拒理論上不該有的美乃滋味道

: 我看不到 但那時的表情肯定不是很好看

: 最後 可能是製程關係 末端會有一坨美乃滋

: 讓這支雪糕有個完美的ending

: 總結來說

: 這不是正常人類做得出來的玩意

: 也不是正常人類應該吃的

: 有49元想吃冰的話 請去買古娃娃的紅心芭樂雪糕

: 如果有人週一也領了優惠券

: 看完覺得 X 這什麼鬼 我絕對不要吃

: 歡迎在底下推文 或左轉give板 一起造福社會(?

: --

: 各具風情的台南咖啡店

: 
https://i.meee.com.tw/TNngYLv.jpg


: 
https://i.meee.com.tw/qlgVtQR.jpg


: 
https://i.meee.com.tw/zcGoKp6.jpg


: 
https://i.meee.com.tw/5nNJw9e.jpg


: --


我吃完後感想跟原PO有些許不同~

一開始入口是麻醬風味

醬油風味倒是吃不太出來


吃到中段後~味道越來越母湯了...


冰棒應該要有的甜味越來越少...


當時有個念頭：想直接扔進拉機筒


後來覺得浪費食物不是我的風格索性直接吃完~


不吃完還好~吃到最後一口吃到整個懷疑人生...


最後半段是美奶滋風味「大爆發」！！


原本認為浪費食物是不好的行為

但吃過這款雪糕後~改變了我原本的思維

覺得怪怪的就不應該繼續吃下去

這款產品風味比肝浙媽媽的甘蔗青茶更奇葩


是我吃過「最難以言諭」的食品


你可以不吃但一定要請你朋友吃！！


--",白醋涼麵風味雪糕,49,codex,product-name-v1
b52064ad3af2d88f7a8f2db747e4fac5846b37c7f49da5b9aa9079996580ceff,0,7-11,[商品] 7-11博仁堂 開心茶,"：博仁堂開心茶/$39
        
(區域型商品請註明 試吃試用品請標示價格0元)",博仁堂開心茶,39,gpt-5.6-luna,product-name-v1
b54e05f72d6ddc62bf3e66a73136c95e8c7e3c536372f9add82027cf398829d1,0,全家,[商品] 全家運動後愛吃的兩款飯糰,"：大口義式香草烤雞 $59
清酒蒸蛤蜊烤飯糰 $45",大口義式香草烤雞,59,gpt-5.6-luna,product-name-v1
b54e05f72d6ddc62bf3e66a73136c95e8c7e3c536372f9add82027cf398829d1,1,全家,[商品] 全家運動後愛吃的兩款飯糰,"：大口義式香草烤雞 $59
清酒蒸蛤蜊烤飯糰 $45",清酒蒸蛤蜊烤飯糰,45,gpt-5.6-luna,product-name-v1
b5601dec4711d525c351d2ce272e4d1df4b76b56bdbbbd902acf34ab3814f855,0,全家,[商品] 全家韓國Lavelee玉蜀黍牛奶冰,"：韓國Lavelee玉蜀黍牛奶冰59元
兩件抽抽樂抽到77折",韓國Lavelee玉蜀黍牛奶冰,59,gpt-5.6-luna,product-name-v1
b57a6eedf21c5141ab371f1aba0e17f28bf88abad519c7f62294760886b188f6,0,7-11,[商品] 7-11 雪淋霜 甜鹽蜜語牛奶霜淇淋,：雪淋霜-甜鹽蜜語牛奶/24.5元,雪淋霜甜鹽蜜語牛奶霜淇淋,,codex,product-name-v1
b59a0e163607483345a1ce492d9e32a393c6d0166c64d704733b95bcc1c985c4,0,7-11,[商品] 711焗烤奶油蝦仁通心麵,：焗烤奶油蝦仁通心麵/69,焗烤奶油蝦仁通心麵,69,gpt-5.6-luna,product-name-v1
b5a9f705bd200e6e19892d9de9d593cdc0f17fc7e63607a534da0feabf9d39b3,0,全家,[商品] 全家 懷舊菜圃餅，不錯,：懷舊菜圃餅 / 29元,懷舊菜圃餅,29,gpt-5.6-luna,product-name-v1
b5aab0e313e7a9c65beff1da29e56824819a8e52591d5fca7b7b8d84b335d919,0,萊爾富,[商品] 萊爾富 石安嚴選椒麻蛋,：石安嚴選椒麻蛋/18元,石安嚴選椒麻蛋,18,gpt-5.6-luna,product-name-v1
b5af522a4bd3ade47432c59aad9e51f23bfd276d9ce435c701aceb33aa3a7076,0,全家,[商品] 全家 海苔肉鬆沙拉麵包,"：海苔肉鬆沙拉麵包 28
        
(區域型商品請註明 試吃試用品請標示價格0元)",海苔肉鬆沙拉麵包,28,gpt-5.6-luna,product-name-v1
b5bdb934511482ee9b890b9060eef1584b38f253ed10d7602f47a0848637d4dc,0,全家,[商品] 全家 五窨茉莉茶后,：五窨茉莉茶后 40元限店,五窨茉莉茶后,40,codex,product-name-v1
b5e144353a2c6dd2d0e20cbd609b9d037298e9870f054121f3bf8bb20cf5fb32,0,全家,[商品]全家 沈早 草莓奶油三明治,"：沈早草莓奶油三明治 $42
        
(區域型商品請註明 試吃試用品請標示價格0元)",沈早草莓奶油三明治,42,gpt-5.6-luna,product-name-v1
b60fec0bf95627abdf800dc0df2b806f1c5a1f72b7459745c2df7400c56c1f49,0,7-11,[商品] 711 豬肉起司蛋鬆餅堡&每日c荔枝,"： 豬肉起司蛋鬆餅堡&每日c荔枝 95

https://i.imgur.com/KABuK9u.jpeg


(區域型商品請註明 試吃試用品請標示價格0元)",豬肉起司蛋鬆餅堡,,codex,product-name-v1
b60fec0bf95627abdf800dc0df2b806f1c5a1f72b7459745c2df7400c56c1f49,1,7-11,[商品] 711 豬肉起司蛋鬆餅堡&每日c荔枝,"： 豬肉起司蛋鬆餅堡&每日c荔枝 95

https://i.imgur.com/KABuK9u.jpeg


(區域型商品請註明 試吃試用品請標示價格0元)",每日C荔枝,,codex,product-name-v1
b6158ea7cdec34d758ee685974fbc16426b8d915a494be1c6695f30a7c75d204,0,全家,[商品] 全家 兌點趣 柯南證件套 保溫杯,"：

證件套400點+$199
保溫杯400點+$399",柯南證件套,199,gpt-5.6-luna,product-name-v1
b6158ea7cdec34d758ee685974fbc16426b8d915a494be1c6695f30a7c75d204,1,全家,[商品] 全家 兌點趣 柯南證件套 保溫杯,"：

證件套400點+$199
保溫杯400點+$399",柯南保溫杯,399,gpt-5.6-luna,product-name-v1
b6459d7ef314b23816eb5f4cf27f4ff50ec10b768fcf800c33ace6398e3915f9,0,萊爾富,[商品] 萊爾富x狀元油飯 新竹炊粉炒,"：新竹炊粉炒
69元",狀元油飯新竹炊粉炒,69,gpt-5.6-luna,product-name-v1
b6660290dd725d55c9e8876cfb6b0a2089fc7dd910e373a490364e79f508211a,0,7-11,[商品] 7-11 一風堂叉燒豚骨拉麵,"：
159",一風堂叉燒豚骨拉麵,159,gpt-5.6-luna,product-name-v1
b68260a4b771ad51844a8e7d98905007816ccc72661682de1c6e049cdaa001cd,0,全家,[商品] 全家 狠飽 拿波里義大利麵,"：狠飽 拿波里義大利麵 /99x.7
        
(區域型商品請註明 試吃試用品請標示價格0元)",狠飽拿波里義大利麵,69,gpt-5.6-luna,product-name-v1
b6998d39809c7f8185cf53cde6ff0a55ef3e3b7a5f7f9c71859e42b9d6da029d,0,全家,[商品] 全家 泰式酸辣炸雞堡,"：泰式酸辣炸雞堡/59x0.6
        
(區域型商品請註明 試吃試用品請標示價格0元)",泰式酸辣炸雞堡,35,gpt-5.6-luna,product-name-v1
b6b498863585209c4184574581c2120b1f9eaf99cf430d9467877dfd1c63f65d,0,7-11,[商品] 711 這不是滷肉飯,"：
49",這不是滷肉飯,49,codex,product-name-v1
b6ba5d6317c284dbc09026bd02430de8089653d46d9588080ee0b94324a35b12,0,7-11,[商品] 7-11 原萃 鍋煮風味麥茶,"：原萃鍋煮風味麥茶/$30

p.s 現在新上市特價是一瓶$23 兩瓶$40",原萃鍋煮風味麥茶,23,codex,product-name-v1
b6c17bc83dfc08fe044851d72f701853bff2029a10da7a86c438591ac27da5bb,0,全家,[商品] 全家 日式蕎麥沾麵,：日式蕎麥沾麵/69,日式蕎麥沾麵,69,gpt-5.6-luna,product-name-v1
b71b6b9322595d4f9684ebb3c0335ff2a6e816dbd4828a8f3c874eef054e7eb7,0,7-11,[商品] 7-11 皇家奶茶霜淇淋 薄荷巧克力霜淇淋,"：
日東紅茶皇家奶茶霜淇淋 49

薄荷巧克力霜淇淋 59

        
(區域型商品請註明 試吃試用品請標示價格0元)",日東紅茶皇家奶茶霜淇淋,49,gpt-5.6-luna,product-name-v1
b71b6b9322595d4f9684ebb3c0335ff2a6e816dbd4828a8f3c874eef054e7eb7,1,7-11,[商品] 7-11 皇家奶茶霜淇淋 薄荷巧克力霜淇淋,"：
日東紅茶皇家奶茶霜淇淋 49

薄荷巧克力霜淇淋 59

        
(區域型商品請註明 試吃試用品請標示價格0元)",薄荷巧克力霜淇淋,59,gpt-5.6-luna,product-name-v1
b73f3f8734bd9b40d4474e01460d5ad8670e41dc2b467191e2aac955a860e694,0,全家,[商品] 全家 無敵家 旨辛麵,"：
        
 特價29, 原價89


https://meee.com.tw/JEM1ZVe",無敵家旨辛麵,29,codex,product-name-v1
b79592e6ad2a95a5b70a7f21013adaf1648474d010854981b5bf8ddcee9a4dcc,0,全家,[商品] 全家 惡魔乳酪生義大利麵,"：99 目前會員特價88
        
(區域型商品請註明 試吃試用品請標示價格0元)",惡魔乳酪生義大利麵,88,codex,product-name-v1
b7acf27dab4344190fc8a423a450dbd02cecafe62d171a030da06908871c4539,0,全家,[商品] 全家 義式番茄肉醬歐姆蛋包飯,"：義式番茄肉醬歐姆蛋包飯/85

https://i.imgur.com/dSwEEtV.jpeg",義式番茄肉醬歐姆蛋包飯,85,gpt-5.6-luna,product-name-v1
b7af0ad50d4b35bda6f3a70b27fcab0f423d093fe076b75ea736675b8127a84f,0,萊爾富,[商品] 萊爾富 芋泥起司三明治,：芋泥起司三明治/$49（即期$35）,芋泥起司三明治,35,gpt-5.6-luna,product-name-v1
b7d1ef42329bd6e9d339e275e7f94b17aa7709172ae68a4582db9381dc5d26ac,0,全家,[商品] 全家 百吉 元氣C棒棒冰,：百吉元氣C棒棒冰/25元,百吉元氣C棒棒冰,25,gpt-5.6-luna,product-name-v1
b7d27deb0789bbb9b64488efe5326e5ef4d7f4c9dda4cee6cc9ec70b70b77002,0,7-11,[商品] 711 維力炸醬拌麵堡,"：
49",維力炸醬拌麵堡,49,codex,product-name-v1
b7e5cb72af019e079b88038991ca85068e885fc72e5e2bc99617f96d79c842eb,0,全家,[商品] 全家 OSAMU GOODS貴妃荔枝酒,"：OSAMU GOODS貴妃荔枝酒 109 三件79折
        
(區域型商品請註明 試吃試用品請標示價格0元)",OSAMU GOODS貴妃荔枝酒,109,gpt-5.6-luna,product-name-v1
b7fe0d9c3b7dffb466b5e64f7f6ea6dce1c373ad2e59e2b952cf3f32d87ea935,0,全家,[商品] 全家請客樓煸椒香烤腿排便當/韓式蒜味炸,"：請客樓煸椒香烤腿排便當99$
韓式蒜味炸雞49$
一起買-5$",請客樓煸椒香烤腿排便當,99,gpt-5.6-luna,product-name-v1
b80be39c0a091a79d505c4702e56fd388a53052adce26c3dc22e7dcd178b46b4,0,全家,[商品] 全家四季春青茶/ 青花驕椒麻雞堡,"：四季春青茶特價35（原價40）
青花驕椒麻雞腿堡65",四季春青茶,35,gpt-5.6-luna,product-name-v1
b80be39c0a091a79d505c4702e56fd388a53052adce26c3dc22e7dcd178b46b4,1,全家,[商品] 全家四季春青茶/ 青花驕椒麻雞堡,"：四季春青茶特價35（原價40）
青花驕椒麻雞腿堡65",青花驕椒麻雞腿堡,65,gpt-5.6-luna,product-name-v1
b8459df8d948b7679c75db8a773b96728c2b9d073e9e8c98dd1b68fb94f98fe0,0,7-11,[商品] 日本東京超商商品分享-7-11篇,日本東京超商商品分享-7-11篇,,,gpt-5.6-luna,product-name-v1
b84851db42ab54ae694fab3b342c524f640c90eb1b049ee7953fa6d1016bb5c7,0,全家,[商品] 全家香煎荷包蛋風味洋芋片,：香煎荷包蛋風味洋芋片35元,香煎荷包蛋風味洋芋片,35,gpt-5.6-luna,product-name-v1
b84bbb6d77cf75fca231fde1d2513fb9995973eb74f641a744d5204ea5c9b427,0,全家,[商品] 全家 小花可頌蛋塔,"：全家 小花可頌蛋塔$49
        
(區域型商品請註明 試吃試用品請標示價格0元)",小花可頌蛋塔,49,gpt-5.6-luna,product-name-v1
b87613c61478c5cdaa32b50723e879486e6bfcf7d4bb78f6dfc77aec5c288b5f,0,全家,[商品] 全家 變色冰杯,"：全家 變色冰杯/$179
(區域型商品請註明 試吃試用品請標示價格0元)",變色冰杯,179,gpt-5.6-luna,product-name-v1
b8b5deceb28a2edb510892124a82d0bebd11066c67ab345b52978f970de83e3a,0,全家,[商品] 艾洛瑪氣泡柚子風味咖啡,"：UCC艾洛瑪氣泡柚子風味咖啡
45元",UCC艾洛瑪氣泡柚子風味咖啡,45,codex,product-name-v1
b8b7cb073057bbcf074f7e818f1b9ebefeec8a2f5738e28520d53eab5f5f2793,0,全家,[商品] 全家 蒜蒜燒豚飯,：蒜蒜燒豚飯 $89,蒜蒜燒豚飯,89,gpt-5.6-luna,product-name-v1
b8bdcedea097f85a2ea40ececef84f849fbca496b13004e9242460f94f420c68,0,全家,[商品] 全家 卡迪那95c北海道原味薯條,"：卡迪那95度C薯條/ 60元
        
(區域型商品請註明 試吃試用品請標示價格0元)",卡迪那95度C北海道原味薯條,60,gpt-5.6-luna,product-name-v1
b8deb9b6b497008bc4341537c3f8fe0756c144d8fec930f51b6b2a3209332cea,0,7-11,[商品] 7-11 這不是抹茶鬆餅,"：這不是抹茶鬆餅/39元
        
(區域型商品請註明 試吃試用品請標示價格0元)",這不是抹茶鬆餅,39,codex,product-name-v1
b8eb0770a3a0030c3adff2a1069e8bd1ffde839e2cd40dcf0044476de237972c,0,全家,[商品] 全家加價購台啤暢飲隨行杯,：台啤暢飲隨行杯 / 加購價$99,台啤暢飲隨行杯,99,gpt-5.6-luna,product-name-v1
