fingerprint,post_id,brand,product_name,source_indices,rewrite,model,prompt_version
cb8dc9b7fa4de0f9940ff0f887636ac8f6d394999e883da4326df29da265168e,M.1766858240.A.55D,7-11,涓豆腐泡菜冬粉,0|1,微辣料多，但當正餐吃不飽,gpt-5.6-luna,excerpt-v2-rewrite
cb8f7ee245463c31112fbd14aafbe8d41ecae376a9ecfb7b9606053067358ac1,M.1725705763.A.EC5,7-11,黃金炸豬排玉子丼,0|1,偏鹹，炸豬排軟爛，玉子無感,gpt-5.6-luna,excerpt-v2-rewrite
cba6d1f5526385a3a4ee2bc871ae9da2ce37eb7cb5163d942a9450a53f65bce8,M.1728910717.A.877_黃金海膽鮭魚卵飯糰,全家,黃金海膽鮭魚卵飯糰,0|1|2,海膽比鮭魚卵多，仍有些腥味但不難下嚥,gpt-5.6-luna,excerpt-v2-rewrite
cbc5879a29e733395a59681f9d84c50b69031a035422a99eff98da8fcceeb3b8,M.1760618684.A.C28_焗烤明太子筆尖麵,7-11,焗烤明太子筆尖麵,11,明太子加分好吃，三款中評價最高,gpt-5.6-luna,excerpt-v2-rewrite
cbcf3fd705f46b61b6fb7c346789f2accfb22c41eed6aad1566c5f3112b8ef98,M.1725514867.A.616,全家,光泉植物蛋白堅果風味,2|3|4,堅果香明顯，口感濃郁滑順，適合早餐,gpt-5.6-luna,excerpt-v2-rewrite
cbd05cec7689224909b628c3f943c12f83dab1563cc0f31dae77439427863ab2,M.1756037817.A.ACF,全家,雙月檸檬愛玉凍,10|14|15,檸檬汁易噴，愛玉軟脆難挖,gpt-5.6-luna,excerpt-v2-rewrite
cbf7e29e0c0230ddd42e1fc4492ee0537bedb1069109172bafb2183df3fe2387,M.1730454249.A.DB5,7-11,芋泥肉鬆嫩蛋餅捲,2|5|7,芋泥尚可但偏乾、餅皮硬，餡料集中上半部,gpt-5.6-luna,excerpt-v2-rewrite
cbf9bfa01d6762f95f80c7b1a178dcc9c35cccd1b825aff6542fe0d886fbb71d,M.1720692235.A.612,全家,蕃茄起司鮮蝦冷義大利麵,3|4|5,醬料整體順口，拌開後鹹度不一，會再回購,gpt-5.6-luna,excerpt-v2-rewrite
cc04e10c5c76b548ce17200cd9e3558961d2fb34713afc67d90dd21be60ffa0b,M.1764841700.A.546,全家,乖乖玉米脆條屏東檸檬巧克力,3|6|14,檸檬香明顯，口感酥脆，酸味中和甜膩,gpt-5.6-luna,excerpt-v2-rewrite
cc1ad0d7e362c4068ac3f07850a759b6acb951a4f0d7bb0473940d32f14299c5,M.1744424275.A.6E4,7-11,HunterxSanrio聯名立體公仔鑰匙圈,4|8|10,盲盒公仔紮實，但五金結構偏單薄,gpt-5.6-luna,excerpt-v2-rewrite
cc20662213cbb77c68a0652fdc7efcf53a0e5d4033a23e29afe55184c60847e6,M.1729504811.A.641_日式蛋沙拉三明治,OK,日式蛋沙拉三明治,2|7|8,蛋沙拉不膩，厚鋪扎實但較適合當下午茶,gpt-5.6-luna,excerpt-v2-rewrite
cc240ff1cf43cc937cd69dcfbcd54e95717c0d585da1f645d592dac9ffbcf59c,M.1725352118.A.C7A,7-11,紫醉金迷塔,2|3|4,塔皮軟、起司有優格味，芋泥好吃但紫米存在感低,gpt-5.6-luna,excerpt-v2-rewrite
cc47efd6ca9024931c57af385a1c594f1ad9896059104da8222914569f8e7980,M.1745815245.A.7E4_橋村辣醬熱狗堡,7-11,橋村辣醬熱狗堡,3|4,熱狗多汁微辣，酸黃瓜醬好吃,gpt-5.6-luna,excerpt-v2-rewrite
cc4ebc0278a74ef524126725f65cc749d640a33d1f300087f36e6cbd4207313c,M.1782468134.A.EF1_法老的紅寶石草莓氣泡飲,7-11,法老的紅寶石草莓氣泡飲,,,gpt-5.6-luna,excerpt-v2-rewrite
cc516251b5f830a89b623c9419906cb5d7139dbbd81966132e29919c5af60bf5,M.1749269680.A.7AE,全家,蒜香蝦蝦義大利麵,6|8,蝦子約8隻，麵條偏細彈牙,gpt-5.6-luna,excerpt-v2-rewrite
cc63b97e3381e4e1c19ac7bbe396d09d1b89d143432a6af4be33fda30b709a1f,M.1764583564.A.EE6,全家,ace斑斑水果條黑醋栗奇亞籽,0|2|3,不好吃，份量少卻吃不完，健康訴求不討喜,gpt-5.6-luna,excerpt-v2-rewrite
cc701973e7418328bfe68674c446b9c8cb9e6ebd8c788b9c4402b5f6bfd9db06,M.1725524096.A.E07_燒烤牛五花飯,萊爾富,燒烤牛五花飯,2|3|4,牛五花配BBQ醬鹹甜夠味，泡菜酸辣解膩,gpt-5.6-luna,excerpt-v2-rewrite
cc759551f334bc540b98bff4b4c75c52ef7b8917d156bef05f3d5370b456861a,M.1745501827.A.723,全家,咖哩魚蛋,2|4|5,魚蛋Q脆，醬汁偏甜鹹,gpt-5.6-luna,excerpt-v2-rewrite
ccd3bcfaec679aadb4eea52503f02b6ec1611d18338c2bf8c54ebd9e9d6bf2c3,M.1778545603.A.998,7-11,茶裏王正山小種,2|3,松木煙燻味重，幾乎喝不到茶味,gpt-5.6-luna,excerpt-v2-rewrite
ccd9dc36dcf8995a4c417ccd188e9e546e2a405a704a20686f4d751303766060,M.1726915354.A.DB0_明太子乳香義大利麵,全家,明太子乳香義大利麵,,,gpt-5.6-luna,excerpt-v2-rewrite
cceff480445acf8e7adfdb2d8cbe9fa1d2e7911dfda2fc50402d6bf38cbb9d9d,M.1752852524.A.D54,萊爾富,喜年來爽辣V餅乾-青花椒口味,0|1|2,青花椒麻而不辣不苦，涮嘴好吃,gpt-5.6-luna,excerpt-v2-rewrite
ccf932f4c80a25e849167f7c99cc00eb5715e8eee3dfddd2ec50ab256af23f9a,M.1728206775.A.A7E_青花椒麻雞肉拌麵,全家,青花椒麻雞肉拌麵,6|7|9,麵偏軟、花椒味足，89元CP值不高,gpt-5.6-luna,excerpt-v2-rewrite
cd032587be2364324ba42eaeed8f4120eba609db7db66e9f86dcde32b40601e7,M.1731684788.A.B9A,全家,起司牛奶鍋,1|4|6,湯好喝有奶香，但飽足感不足,gpt-5.6-luna,excerpt-v2-rewrite
cd090a6f51902ab5eb1d0c137efbc02e5b5ccd2a20a3d21e1cb730a4b7134e4f,M.1722236363.A.D2F_city水果冰沙多肉葡萄,7-11,CITY水果冰沙多肉葡萄,2|3|4,葡萄香明顯，酸甜適中，果肉椰果都有口感,gpt-5.6-luna,excerpt-v2-rewrite
cd30c40ca628fb845e8f0351405a20b0b459658265e0dd72c792d4a5209cc52c,M.1764763984.A.7A8_香料咖哩炸雞烤飯糰,全家,香料咖哩炸雞烤飯糰,2|5|6,米飯香且帶黏性，香料味重，炸雞肉嫩,gpt-5.6-luna,excerpt-v2-rewrite
cd347c75629f93a0b64517f0e8a6cd04506c203d6becc7b3a1bbfbc0c9803c56,M.1721804220.A.0E9,全家,金家欸辣炒雞起司拌麵,0|1|5,過鹹不辣，起司味被蓋過且雞肉很少,gpt-5.6-luna,excerpt-v2-rewrite
cd6b4b6fe446eb90ffad774e0842ad0124485e9b9d533b83a0f3b7ea840ac9f1,M.1747310353.A.2BE,7-11,春上方塊戚風杯(布丁風味),1,蛋糕蓬鬆略乾帶黑糖香，布丁味不明顯,gpt-5.6-luna,excerpt-v2-rewrite
cd746368c2d88e125a5010f56be0f651d61fbfc356f5cf3b6d2279a9e346fc5e,M.1737211517.A.6D3,7-11,橋村炸雞新極大飯糰,5|6|7,有韓式炸雞味，肉尚可且不太鹹,gpt-5.6-luna,excerpt-v2-rewrite
cd854fde17334538d6a8b4af3a3714750085adf476e221578153fa327e423904,M.1743753857.A.E1F,7-11,酷聖霜鹹花生奶油冰淇淋,1|2|5,花生香濃帶鹹味，不會過甜,gpt-5.6-luna,excerpt-v2-rewrite
cd911c8e422057ffad53259ebb7d42a283c6e15b317124c6502a6d0965fa0f87,M.1725370875.A.F4A_客家小炒,7-11,客家小炒,8|13|14,客家小炒醬香，拌小白Q米好吃,gpt-5.6-luna,excerpt-v2-rewrite
cdb05d28bfc1e3a4a4c08d0490277c5d01cccac6d0d1132408174b4a157e3a6e,M.1755863327.A.0D3,7-11,圓山水果百匯麵包,0|1,麵包厚實有飽足感，帶柳丁香酸，整體搭配好,gpt-5.6-luna,excerpt-v2-rewrite
cdb60c47199c12a27e10108d9c91aa1ac2b8c29a794b278913f6ddd9f988353e,M.1766634994.A.1DB,全家,春節福袋Hahababy款,1|3,袋子很可愛，抽到小女警存錢筒,gpt-5.6-luna,excerpt-v2-rewrite
cdbfa87f2994e908fdf3e21a7240f699265e64325e99b9179aae5a96a2b360e4,M.1725861647.A.728_涼拌越式麵沙拉,全家,涼拌越式麵沙拉,0|3|5,辣味明顯、清爽但份量少,gpt-5.6-luna,excerpt-v2-rewrite
cdd76fab4e0484ac993d98f9a24cb023af4e0961548721cb67c50eb75b0ea964,M.1726720539.A.738,全家,Fami!ce阿芙佳朵霜淇淋,3|4|5,焙茶香與濃縮咖啡很搭，比單吃更好吃,gpt-5.6-luna,excerpt-v2-rewrite
cdf356376e63f5383135e4916b1a2499e294b1b7fb5034725c2882a2fd9e7330,M.1723654298.A.4BD,全家,椪糖紅茶捲蛋糕,5|6|8,蛋糕體不乾，紅茶味不濃，椪糖奶油似焦糖,gpt-5.6-luna,excerpt-v2-rewrite
ce1412e25cfd35a0581fac05abe9ab24d0e0a04cd7d07cb47377a3b3aecf4d57,M.1746362583.A.EFA,全家,蜂蜜柚橘霜淇淋,4|6|7,韓式柚子醬風味，蜂蜜味重且偏甜,gpt-5.6-luna,excerpt-v2-rewrite
ce4e0dc0c3f6fdeb4f55de6729276d37f1dfeacdf1ccc0af089a8ef1f5e41e6b,M.1774070889.A.B77,全家,芭C檸檬綠,1|2,芭樂味濃帶檸檬酸，尾韻有茶感,gpt-5.6-luna,excerpt-v2-rewrite
ce66ec35831b06a5f0d3d048fb6216edf365987a5635fdbcdc5f4f6e36712132,M.1755070299.A.B21,全家,萌寵可愛箱,0|1,頭套很可愛，讓人想購買,gpt-5.6-luna,excerpt-v2-rewrite
ce70682a9764b62856044061f9c84046cf9e69782972e85e4dfc736f08aef9ad,M.1733232298.A.258_city水果冰沙多肉葡萄,7-11,CITY水果冰沙多肉葡萄,7,葡萄口味較楊枝甘露不順口,gpt-5.6-luna,excerpt-v2-rewrite
ce9548472ceca104088413add18fb915add8b5367af4ad1b17800cda40c5805b,M.1747713991.A.52D,全家,蕉心貘吉麵包,1|2,香蕉餡有化學味，麻吉與餡先後分離,gpt-5.6-luna,excerpt-v2-rewrite
cea9b08e6d1c41d2c51ac2382672e56b6e8927b15e73f4517be883efdbd66cab,M.1751853801.A.261,全家,紅豆mini銅鑼燒,6|7|8,六個小巧一口一個，紅豆泥吃得到,gpt-5.6-luna,excerpt-v2-rewrite
ceb030a97d145da93ceb650fe3ba93ac7f88ccda00641f4f507df3673ddec479,M.1739968727.A.D95,萊爾富,莓果奶酥厚片,5|9|10,抹醬厚，吐司濕潤，莓果奶酥香酥好吃,gpt-5.6-luna,excerpt-v2-rewrite
ceb58006f6dc63e4e71a406c936449521c10540093452ca0149574c833413113,M.1756211930.A.FF9,全家,越式牛肉寬粉,9|15|16,牛肉是五花肉片，寬粉不夠入味，但因檸檬回購,gpt-5.6-luna,excerpt-v2-rewrite
ceb99966bf5077cb4ac3fe70c0cab68d0891e95ce381db468f2ece41ec207b2e,M.1725364310.A.D45_十品目田園沙拉,全家,十品目田園沙拉,2|5|6,無生洋蔥，柚子和風醬酸甜鹹很開胃,gpt-5.6-luna,excerpt-v2-rewrite
ceccc1bb9731f0c8af83919976f32c3016f86f760013c98cc636e14630514348,M.1782770068.A.A46_酸辣湯,7-11,酸辣湯,3|5,酸辣感弱，辣味短暫，蔬食版無血類,gpt-5.6-luna,excerpt-v2-rewrite
cecea1270ccb246e8e493ea11c2015c7024b93edac83995e5170e3b7f7ac36bd,M.1768350943.A.A35,全家,長崎風味強棒碗麵,5|6,麵體有特色，湯頭有拉麵感，69元才願偶爾回購,gpt-5.6-luna,excerpt-v2-rewrite
cee8565b2b567d931173b88246b56acbfa9fbd36cbdf500544932a762d79707e,M.1751011981.A.DE9,全家,乖乖椒鹽雞柳風味,3|4|8,椒鹽香濃帶九層塔味，適合配啤酒，整體好吃,gpt-5.6-luna,excerpt-v2-rewrite
cef446334f5a909e57ca4f3be94a1c3cfe73ad46638ba2fb2b40af9924971f6e,M.1767759976.A.D96_滑輪冰霸杯組合,7-11,滑輪冰霸杯組合,,,gpt-5.6-luna,excerpt-v2-rewrite
cf606f84d3dfc796a21a30c6c3be5ab61feee1f5836e9667ba8212a1bafcc33e,M.1758164213.A.93B_mms巧克力豆抱枕,全家,M&M’S巧克力豆抱枕,2,抱枕非常可愛,gpt-5.6-luna,excerpt-v2-rewrite
cf6347093d6bc125bf7fe93b665e465f39343dbd064cc35c8e667a8d136d0f5d,M.1771933341.A.A45,7-11,乖乖奶油椰子霜淇淋,0|1|3,椰奶香淡、甜度低，清爽不膩但不像乖乖,gpt-5.6-luna,excerpt-v2-rewrite
cf8a070c215d9a01677cc9d36256e3b733f84eb5525cf1ba355db5d894134fc9,M.1720750218.A.8D9,全家,好喝奶茶,8|9|10,奶味茶味約7:3，順口不膩且特大杯划算,gpt-5.6-luna,excerpt-v2-rewrite
cfc338c82b2ecad1587697b48d90b5d3c8533d426542dec251a92a58517d02ff,M.1779344011.A.322,全家,健身G肉餐盒,4|5|7,雞肉嫩不柴，調味清淡，女生吃份量剛好,gpt-5.6-luna,excerpt-v2-rewrite
cfc7c89fcf233291d1cdb54ca525189ef7b6fba56ad0823ccff5811c21cdd82d,M.1729270170.A.AA1,OK,OKchoice青花椒風味爆米花,2,不太辣，吃多有麻感，味道尚可,gpt-5.6-luna,excerpt-v2-rewrite
cfd7326bc74d73169df29d33056a204981b6374d2e6087132b6d6a646887c1f1,M.1758732873.A.66E,7-11,花生熔岩辣雞腿堡,2|3,合胃口且不太辣,gpt-5.6-luna,excerpt-v2-rewrite
cfed3e7b280d65719890c651a41dd854d6cabedc0c615575470c230c8511546b,M.1736316953.A.17F,7-11,開心果拿鐵,0,冰飲幾乎無開心果味，只有咖啡甜味,gpt-5.6-luna,excerpt-v2-rewrite
cfede091157f882dd4b7682517643aeb3f6307d43cde43553652ceca89741865,M.1724418276.A.8DC_辣乳酪丹麥條,全家,辣乳酪丹麥條,1|2|4,微辣不刺激，其他與一般乳酪丹麥條無異,gpt-5.6-luna,excerpt-v2-rewrite
d00bbf8ba7414fd42bebeb0627ac2099d531554148c7a5d977ea53b94ddfa3fd,M.1730801103.A.A46,全家,香草芋泥夾心土司,3|5,芋頭餡不帶化學香料感，但份量少,gpt-5.6-luna,excerpt-v2-rewrite
d026925ff29475e9d70acf5d78f825d73ead56fd782299beeb338d3d795c3068,M.1725444791.A.13E,全家,沈早俱樂部不錯喝紅茶,0|1|2,甜度適中的古早味紅茶，帶決明子香且回甘,gpt-5.6-luna,excerpt-v2-rewrite
d050ddea7e3b65519718c7f1d1dbc664bbc9fdda0c353be9c4320b35050facdb,M.1725027216.A.D4A,7-11,輕滷時蔬,0|3|5,份量少帶當歸味，適合加泡麵,gpt-5.6-luna,excerpt-v2-rewrite
d05ace2943e939a7287ecafabed2bd0d595eab3acabc5810a87335c793e57a55,M.1773031591.A.068_抹茶千層,全家,抹茶千層,4|5,抹茶味濃不甜，奶油滑順不膩,gpt-5.6-luna,excerpt-v2-rewrite
d061d8348c18968c3f7222510a19f5aaac891fda3110c011b48862599c2304d7,M.1745860781.A.86F,全家,黑胡椒雞排鐵板麵,3|4|5,雞排口感較佳，黑胡椒微辣,gpt-5.6-luna,excerpt-v2-rewrite
d09c4689c4ef4c456bc41e4dce182a3321ed9c47fe45b6902051883002a67415,M.1732982418.A.2E8_玫瑰乳酪鹽可頌,全家,玫瑰乳酪鹽可頌,0|2|3,麵包只是可頌形狀，玫瑰乳酪餡淡淡且好吃,gpt-5.6-luna,excerpt-v2-rewrite
d0b7151eb105a26d72f531a4bbb16114880c9aa0c35269301fe11d4e6423d5c0,M.1736036381.A.4BB_青青乳酪生義大利麵,全家,青青乳酪生義大利麵,4|5|6,乳酪醬多，青醬麵偏重口味且後段會膩,gpt-5.6-luna,excerpt-v2-rewrite
d0c2f7e10b2b0ac8e3dae49556756fdde94219b6b357ba9e314144649787fd7e,M.1750131777.A.410,全家,起司魚肉棒,7|12|13,一份五條，口感像魚肉香腸，起司感較低,gpt-5.6-luna,excerpt-v2-rewrite
d0f61c5d48a3f74805147f5197caa7f714b142a886fb82776c5aac17696e363d,M.1777628609.A.A2D,全家,直立式發光招牌吊飾,,,gpt-5.6-luna,excerpt-v2-rewrite
d0f8f47ed0105500c7faedb86032ab5757217d0f9f4828f1807187d1c6f9010d,M.1731465272.A.DD0,全家,茶湯會觀音拿鐵,2|4|5,奶味濃有炭燒味，但喝久易膩,gpt-5.6-luna,excerpt-v2-rewrite
d0fc30d1659629fb7ed05b02a1d12e95aed633797b79347b111ce05f1a78a393,M.1787529287.A.1F7_紫桑果粒青茶,7-11,紫桑果粒青茶,,,gpt-5.6-luna,excerpt-v2-rewrite
d0febe4925ffba9f649c4dde70c11cd339992c396e6289a1ea77f126216e2ecc,M.1735103364.A.DC2,全家,青青乳酪生義大利麵,10|11|13,每口都有起司，帶青醬且不膩,gpt-5.6-luna,excerpt-v2-rewrite
d0ffa3c2290da06e98b02a3c5aa6dc2f087f5803b2464d2eab92f2241effce44,M.1732261582.A.619,全家,義式鮭魚雲朵湯義大利麵,1|3|9,雲朵麵有咬勁，白醬順口不膩,gpt-5.6-luna,excerpt-v2-rewrite
d104647ed3d17efc3dc24b33142955505f16fa7ff599714c106186a51ac6c617,M.1727254504.A.6F0,7-11,芋泥肉鬆嫩蛋捲餅,1|2,芋泥肉鬆搭配不錯，捲餅皮中和微膩，嫩蛋偏硬,gpt-5.6-luna,excerpt-v2-rewrite
d108e0afb2c853c023026986c43a49dae288fe7b5d059a384c1199653c89a0fb,M.1735295290.A.DA3,全家,小熊維尼蕃茄蛋包飯飯糰,4|5|6,蛋皮軟Q有彈性，番茄醬飯不難吃，友善價21元可接受,gpt-5.6-luna,excerpt-v2-rewrite
d116c9a5ab8de4de01b37b9352cbb11a7ee05d6ee4e731937639ed4c46bdf7cc,M.1765027235.A.870,7-11,彩虹可頌,3|5|9,氣炸熱吃不錯，外皮微脆，奶油餡帶砂糖感,gpt-5.6-luna,excerpt-v2-rewrite
d13f33288085ffb3fafa82e8d93ee7403c51f7c48da31c2bd5e5bf854002d904,M.1741160803.A.5A6,全家,洪瑞珍三明治花生芝麻麻糬,0|1|2,不太甜，麻糬大片Q，好吃,gpt-5.6-luna,excerpt-v2-rewrite
d14610dc0f2e12defd164de27d9cdabf678536965469945916f694ef095d008a,M.1755778174.A.274,全家,新之助の豆皮壽司喔,4|5|6,抹茶味很淡，另外兩款豆皮偏甜,gpt-5.6-luna,excerpt-v2-rewrite
d151b41526fd7d667374ce86807c2e131a001087700cbc02ff75f3de3aa0267a,M.1718798616.A.AA4,全家,芒果大福,1|2|7,芒果微酸紮實，果塊偏小，大福皮軟Q,gpt-5.6-luna,excerpt-v2-rewrite
d1675dd78803222566eabd91662c6e82179d3759c42d24e6d754a5c4c563f5bd,M.1718429921.A.17E,全家,寒天甘蔗檸檬,3,甜度約半糖，寒天多且脆Q,gpt-5.6-luna,excerpt-v2-rewrite
d180ddaaaf9349786bd83b43a055af1ca13cbd60fe62717581ba5076efd5fef7,M.1753425823.A.326_咖啡凍拿鐵,全家,咖啡凍拿鐵,1|2|4,甜度尚可，但不習慣加糖拿鐵，適合嘗鮮,gpt-5.6-luna,excerpt-v2-rewrite
d195094c8c08d3c377471905cbd7ec4476531e91f7dd6d19de016a403810b8b3,M.1782550835.A.57B,7-11,21世紀紫薯QQ球,8|9|10,份量適合作小點心，外皮Q紮實，地瓜內餡香甜,gpt-5.6-luna,excerpt-v2-rewrite
d198a02ef110acdd5b5fbaa39ab49abe7c60a01d650c8c201c5a87323b4e6cea,M.1749543610.A.C51,全家,巧克力焙烏龍鬆餅,8|9|10,餅皮柔軟，巧克力味有，焙烏龍味不明顯,gpt-5.6-luna,excerpt-v2-rewrite
d1bfb8fb0f7a5fb3173f70a17b1f61ef01fd600e3cd2a9da97311b404b595bcc,M.1727092139.A.9B5,全家,東方美人小農牛奶霜淇淋,2|3|4,茶奶香搭配好、甜度剛好不澀，會想再吃,gpt-5.6-luna,excerpt-v2-rewrite
d1cfb3183e6f02d509efe46ac8f0fbeb0ffcfccc7ebadcddadce25a85dea00a8,M.1741762930.A.F39,7-11,剝皮辣蝦滑蛋,2|3,蝦仁柴、滑蛋不滑，整體口感不佳,gpt-5.6-luna,excerpt-v2-rewrite
d1d1f32a3005802b344e9d59428d58d451b5e35db632fce92a1a40a9a589457a,M.1730125330.A.2B4,7-11,有機香菜,6|7,加進松露義大利麵後覺得很好吃,gpt-5.6-luna,excerpt-v2-rewrite
d1e98a91c1ce03f8bc88a4cfffac42022e2ae949b4a945e708a2a3b3b360130d,M.1733892255.A.42B,萊爾富,白蘭地干貝義大利麵,1|2|3,99元有干貝和兩隻蝦，白醬酒香搭海鮮,gpt-5.6-luna,excerpt-v2-rewrite
d1edec37cdb4c75e2e9202e2c1ba68a9c88c251dbf75d18c84223cc270f1074a,M.1726137002.A.F50,7-11,韓國熊津大麥飲,11|12|13,麥香淡帶焦味，清爽但每罐39元偏貴,gpt-5.6-luna,excerpt-v2-rewrite
d20f8196180ca75e0edf8d5e5bbcad0c1ffea2d65ba23d57997287b0c201623a,M.1753398135.A.F10,7-11,迷你香榭法國麵包,2|3,口感乾硬、沒有麥香，整體難吃,gpt-5.6-luna,excerpt-v2-rewrite
d21ffe7905168562495467f35a098f38b2c6de232b98570bc71121fb75725de6,M.1730043497.A.72E_韓式炸雞,7-11,韓式炸雞,2|3|4,醬汁較辣且偏甜，去骨較划算，含芝麻,gpt-5.6-luna,excerpt-v2-rewrite
d2426ea401f62c2d57b65b47f1c5943fd4a8e3989805707132ea5ddd701e730f,M.1742549951.A.57C_鹿兒島濃焙茶拿鐵,7-11,鹿兒島濃焙茶拿鐵,7|8|9,茶香與濃郁度都較高，但偏甜易膩,gpt-5.6-luna,excerpt-v2-rewrite
d24a2599f3cf4417a30c6f63fe630ac54af22f517a5e26f7d4db3302fe291a65,M.1743679046.A.837,全家,伊藤園抹茶焙茶綜合霜淇淋,1|2|3,抹茶稍甜，焙茶更甜，綜合較加分,gpt-5.6-luna,excerpt-v2-rewrite
d2654f2d05984e98d1f6545937b31b4cc356fec4c2b57fad76ca04ca68aaff3a,M.1762419818.A.A97,全家,起司蛋糕霜淇淋,1|2,乳酪蛋糕味濃郁香甜不膩，但口感未還原,gpt-5.6-luna,excerpt-v2-rewrite
d2934869fed7dedffe4671750b4fba18888888431dc5a0b829dc851f4aac87ed,M.1734592232.A.422,全家,起司舒芙蕾布丁,0|3|7,上層像重乳酪，下層蛋味淡，價格偏貴,gpt-5.6-luna,excerpt-v2-rewrite
d2b06461c23cd55bcb74ee9106b641d8b2d736f881ba824842acea7c84edde54,M.1729837782.A.D9A_香檸蜂蜜滿餡麵包,全家,香檸蜂蜜滿餡麵包,3|5|10,檸檬果醬酸甜份量足，麵包鬆軟易壓傷,gpt-5.6-luna,excerpt-v2-rewrite
d2d0b213efe2bde2c1906b64293e4bbbf5ac6fad67dbb8e83ae42656f071872c,M.1734504856.A.730_純喫茶香橙綠茶,7-11,純喫茶香橙綠茶,4|5|6,茶味與水果味較真實，雖甜但可回購,gpt-5.6-luna,excerpt-v2-rewrite
d300b26ada86758a58a73b11f3f57366f1ab963b3200aac73d200ac74a682ae4,M.1749694840.A.FBF_西京燒鱈魚燕麥飯糰,全家,西京燒鱈魚燕麥飯糰,8|9|10,鱈魚口感明顯，味道濃郁，口感層次豐富,gpt-5.6-luna,excerpt-v2-rewrite
d3045530f4e01a20502b1831eea933b7959612551af569ae1451c41721519256,M.1761570935.A.EF5,全家,牧場直送生食鮮蛋,8|9,生蛋配鮭魚肚飯糰很搭，整體好吃,gpt-5.6-luna,excerpt-v2-rewrite
d30935c63c3c81aeb9fc6b52ebbdbbed2d7dbe29d4df96e70e0665c53839ab24,M.1724402291.A.127_莓玫雙餡餅乾三明治,全家,莓玫雙餡餅乾三明治,8|10|12,冷凍後餅乾仍酥脆，酸莓餡配莓果奶霜,gpt-5.6-luna,excerpt-v2-rewrite
d309a812bc1e4045a5b72f990186c50e9efd4321132bb78e9f1cd92e1fc10454,M.1732684010.A.727,7-11,生巧克力半月燒,4|5|7,比原版好吃，生巧克力佳但餅皮無巧味,gpt-5.6-luna,excerpt-v2-rewrite
d3274fc7bab6f3ea75e6bf1e840986ab94963b91257ae56316634a74d25e627c,M.1737705010.A.EE2,全家,丹麥波蘿可頌,11|12|15,波蘿皮酥甜，內裡奶油香，整體不油膩,gpt-5.6-luna,excerpt-v2-rewrite
d3360eac9fe001607d4ffe621f637743e6036374a0e2088a0316243a4174cc5f,M.1718181314.A.B12_minimore烏龍戚風杯,全家,minimore烏龍戚風杯,5|6,微波後蛋糕較濕潤，帶淡淡茶香,gpt-5.6-luna,excerpt-v2-rewrite
d33f1b0d060ee9e70468edadba4b6c2aa9fd2f46c4e3065178fb563b8cdcada7,M.1760684042.A.94B,全家,香菜氣泡水,2,香菜味不濃，味道老少皆宜,gpt-5.6-luna,excerpt-v2-rewrite
d34af75379e0ba724f2383a82a9d6e17cf88e4446672121fc7c1c904ff88cbbd,M.1742652680.A.7B0,全家,甘梅芭樂,5|6|8,芭樂偏脆，半包梅粉就夠味,gpt-5.6-luna,excerpt-v2-rewrite
d34f970c7c13ee2cdeadf660faeb1ee774adbf563110421d8fbf2a2f0b49e323,M.1722519682.A.1C9_三麗鷗捏捏球,全家,三麗鷗捏捏球,,,gpt-5.6-luna,excerpt-v2-rewrite
d373e0ff61a6dbd8d181ea411a993036711625866071a488c6214efa2a59bd39,M.1719746919.A.FB0,全家,釜山糖餅風味麵包,2|3|5,堅果種類較少，入口肉桂味重，甜度約七分,gpt-5.6-luna,excerpt-v2-rewrite
d3ea83cbcde78aecd164b8705b955789cb3f8c4c3f268146b13aac1890fbf86f,M.1720757094.A.79D,萊爾富,石安嚴選椒麻蛋,4|5|6,偏甜帶辣、約八分辣，蛋黃濕軟,gpt-5.6-luna,excerpt-v2-rewrite
d3f0557d7cf3317cdf1d29931f8a43847bceba85554e206929ca929573c79000,M.1783739951.A.E76,全家,小壽桃,0|1|2,紅豆泥餡不乾不甜，小巧可愛,gpt-5.6-luna,excerpt-v2-rewrite
d4166acbd3ebdf819070018620db599be6a6cecf3b0db8a171ecf7471963d204,M.1774415451.A.884,全家,匠土司綿柔鮮奶土司,1|2|4,奶香淡、口感細緻綿密，升級後更濕潤,gpt-5.6-luna,excerpt-v2-rewrite
d4323b28baf89ab69f7ebbec1bf0d9f00d9e4f1ce0dcdd331a60516ce8cb9e6a,M.1729593168.A.F93,萊爾富,韓式炸雞起司燉飯,2|3|4,韓式炸雞配起司很搭，味道偏甜辣,gpt-5.6-luna,excerpt-v2-rewrite
d451c052910f4da7d536323c744d16387065baa9e1719791190745fb6ecd46af,M.1718767818.A.08A,全家,姬肯纖女蔬滿盒,6|7|8,碳水熱量降低，蛋白質不變但鈉脂肪略升,gpt-5.6-luna,excerpt-v2-rewrite
d45210094628969f063e948d50137e183025cf8323ef56012e357a54a79787bb,M.1777534800.A.3CA,全家,瑪利歐聯名抹茶菠蘿,1|2|3,抹茶香清爽、甜度不高，麵包鬆軟不膩,gpt-5.6-luna,excerpt-v2-rewrite
