fingerprint,brand,product_name,rule_guess,category,model,prompt_version
c3bd9a15a1067f471505ce6e72e9b57e73b52b4328bc482ae2fc986d79f002fa,全家,維也納奶油餐包,麵包,麵包,claude-opus-5,product-category-v1
c3efbbd47304c993c5f0787a76e70b79d17c35eab8132377b2e43a9997f8334e,全家,魚介雞叉燒辣拌麵,便當,便當,claude-opus-5,product-category-v1
c3f3a1e1bb588264e764dc5baa4276312c92d688c9f89346efe2ed6a865b2cc3,全家,肯瓊風味烤雞胸棒,鹹食,鹹食,claude-opus-5,product-category-v1
c43d4497c62592b2c3ba81118b72ea232ff349de1534563074cf9a2b48909c51,全家,蘭姆葡萄霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
c45523e191df198fbdadec2ad888bff03bd7ef7474063fa73bdc714bea1d0b1e,全家,燒燒仙草,其他,甜點,codex,product-category-v1
c464fd1a74133c029eb87b19ec954d2c6003da9d824e9d2b65ca5a3e9f18fbc1,全家,巧酥餅乾泡芙,甜點,甜點,claude-opus-5,product-category-v1
c4a7471e0a9365cafa513d63fad222a8415c9c0e3a6c925f704b2a1900dace15,7-11,經脆脆米血脆片,其他,零食,claude-opus-5,product-category-v1
c4bb82d659486e1a280acbec3f3da29fb3da6bcfad1c283c1d84b9073edef69c,全家,香辣醬蒜味香腸蛋炒飯,便當,便當,codex,product-category-v1
c4c7cff9d6ecea7d8415e54041978d1d6b32283f62fd879b8e753c908b5f2f12,7-11,維力炸醬巧克力拌麵,便當,泡麵,codex,product-category-v1
c4dd768918bc1fcaf08636dd3eb69d35664ab97d144e3844a82e3e16338f9715,全家,王子杯麵,泡麵,泡麵,codex,product-category-v1
c52bf21ccbc07af5d763b565fd2e4530bff4bf52639fe0508c3f162dbd35322a,7-11,晶華新極上飯糰醬皇鮑魚,便當,便當,codex,product-category-v1
c543c6ea7b6ae1add4c7e26304b64f06e4af75f2cd58a83f27a694e032eae45b,全家,阿奇儂乳酸脆樂冰,其他,冰品,codex,product-category-v1
c562ad3785d4bd1cab9da2cc1ffa0b864fe906f3c4bd3975247f8bbc868bf7fb,全家,檸檬橄欖油冷義大利麵,便當,便當,codex,product-category-v1
c5631f1bdb61ac3964a493105f7288d6b2b424a68f529aaaad2c0aae7365d167,全家,歐風漢堡排佐焙煎咖哩飯糰,便當,便當,codex,product-category-v1
c56320d9d578fd14f10ecf63784422d58fca208973006e439fb78403e1601c16,7-11,半熟玉子卡波納拉義大利麵,便當,便當,codex,product-category-v1
c56afbde41f7e8463153d1f05356f5e448c21582c26ad7c848f7057085e65bb5,7-11,呷七碗酸菜碗粿,其他,鹹食,codex,product-category-v1
c57435cb04c1e9bb5f23a954241a3f64eaf549ba5b3026b623a8f3ce9b842191,7-11,植物蛋白堅果風味,零食,飲料,codex,product-category-v1
c57de4f5ccc22a7536a6a85c0ee71e5acce2f1468aaf5a40f6f9346414c7a6f6,全家,匠土司綿柔鮮奶土司,麵包,麵包,claude-opus-5,product-category-v1
c58a1084b2407a6ebaa50958489b6b791a949b1cb58402fb95da878a37113e1f,萊爾富,日式蕎麥涼麵,便當,便當,codex,product-category-v1
c594bb58c498fba91ca9bbac1ce1d01b389048b7796ecd0c78f2ba48727d1878,全家,檸檬繽球西西里,冰品,冰品,claude-opus-5,product-category-v1
c5a0583b5ad0fc6dc1ba815bfe65e4e9071419381cfd04a185bdd07e5b155646,全家,鼎泰豐紅燒蕃茄牛肉燴飯,便當,便當,codex,product-category-v1
c5cd6ae73eef1a1300ebd3fd36d76fdc99a52e9a93cf52252cd6fadb56c55fcf,7-11,牛肝菌菇濃湯,飲料,鹹食,claude-opus-5,product-category-v1
c5d6f7d2ee8a5a0a28e9715367b1e59354008ece689c98cf536ffff71c1368dd,7-11,台虎金嗓太郎,其他,飲料,codex,product-category-v1
c5dfa6507a2cb20078a7308f2925176dda871acd4aee6f95300ceb1123262ac8,7-11,御岩可可麵包圓山大飯店,麵包,麵包,claude-opus-5,product-category-v1
c5f2a6e7cd6c723ec7771b67b1fbb3dacd6cbb1b337c17fecec7bf161b2eece4,全家,贅沢巧克力x哈密瓜霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
c5f3df01c0fbdd5f60373f3c6bb57e5a25eb58e9537656c91e60c047d33c8f9f,萊爾富,抹茶焙茶三明治,麵包,麵包,claude-opus-5,product-category-v1
c5f906330503d5c9667d4b15b82bde05b2c2945a6c2583fae4980aded1d1f9c4,7-11,晨光GOLD草莓鮮乳生土司,麵包,麵包,codex,product-category-v1
c6298f9a19e3069049af9815764600fec19776997cdbc128ab53ef4ef96be2ca,7-11,紫桑果粒冰茶,飲料,飲料,claude-opus-5,product-category-v1
c6407f4fad601f15961f2a5e5503f70f704b3c8e6182201b4138f2f13be75998,全家,維也納風味熱狗,鹹食,鹹食,codex,product-category-v1
c6450102788b847f3f04fc668ef37525cfcc287be57f37ba919c7b631f276584,全家,濃厚鮮乳布丁,甜點,甜點,claude-opus-5,product-category-v1
c6699335a5e459ef3b5ef1f36a6513f82705de4aa0881540e545bfd1f500e343,萊爾富,果C果昔曖昧打翻了梅子蕃茄,飲料,飲料,codex,product-category-v1
c6795ed8567a7dfef4c80a8b09e83b60f831419563a0534f6ae074c87b2af164,全家,薄荷巧克力餅乾三明治,麵包,甜點,codex,product-category-v1
c6862e77d8cf3a01094ea7aef5b11d1275104626b9f4f2f75ed1ad63859326d0,全家,桃氣奶霜蛋糕,甜點,甜點,claude-opus-5,product-category-v1
c686d93488d84a363ecb17b937104b26dddf54aa4cd1a2e6ca9c4ee00d110cfe,全家,韓式醬炒糯米椒豬大飯糰,便當,便當,codex,product-category-v1
c692cd5af2aca132dbc9c963b4d3a8e4f12fe146a6a03fca4b0bc1522e3c64e4,7-11,蝦仁粉絲煲,其他,便當,codex,product-category-v1
c69ebf43d1a8db6185aa2a91ff75cc376e83682e7b0a351e084acd9e51f6eae6,7-11,21世紀紫薯QQ球,甜點,甜點,claude-opus-5,product-category-v1
c6ac26e260e935b045345097fbbaa53f0bee5e5b3caced314cc3e16090eca9a5,7-11,史努比拍拍小夜燈禮盒,其他,周邊,codex,product-category-v1
c6b7ac39fa54f45359ca7f99c75467d422818c5de1b4fd7af89e75ac6028e499,全家,荔枝梨山烏龍氣泡茶,飲料,飲料,codex,product-category-v1
c6cb7ef086b31a5882bdf6c70d5fb61dcaa01e1099efa653515ab31497e01d05,萊爾富,薄多義蛋黃醬厚培根義大利麵,便當,便當,codex,product-category-v1
c70fa5d286edbdba7dd5c354cf54214f97e9686ec66904c063bc902fc69ea905,7-11,有機香菜,其他,其他,codex,product-category-v1
c72ff1a349a1f1b297d46c2af626ea3ef9f5695f7ac126efe412813ae5264e41,全家,真明太子乳酪細卷,乳品,麵包,codex,product-category-v1
c7388b87847096805bf155d32d0c8ceb8498d549a6f5d23b9b6cb44cc2b74d94,全家,海鹽荔枝啤酒,飲料,飲料,codex,product-category-v1
c76b5ea81246ec96324bd04067deb088d9fd29b6f36fd88b9bcb8320cd3de714,7-11,snoopy史努比絨毛布偶萬用提袋,其他,周邊,codex,product-category-v1
c77e6309f5e57a5f57104d8fe6ddb72e56037188218c689dac3d1c25a22c5880,全家,白熊冰淇淋,冰品,冰品,claude-opus-5,product-category-v1
c791978bf01c67c2e6f038422fb1246057a0df55cfd1c67ddfc076b48961e632,全家,玫瑰莓果康普氣泡茶,飲料,飲料,codex,product-category-v1
c7af286b810cfd2ea43606b9b4e3b3490944a23464aea607c421fec5f8440597,全家,鐵道滷排便當,便當,便當,claude-opus-5,product-category-v1
c7ec44a6d70dfd4a0458757b21706213bb868e903b081cc6fcd45d098fff497d,全家,東波肉便當,便當,便當,codex,product-category-v1
c85e9e3cc7e7c8b634dfa12eee6791537a5fad2695649ce0ffcd0b4a5e777356,全家,滑爆可樂牛奶霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
c877d0f1e09bc6bf71b5589dfe0bd816a38fef188e1b705112a2516c94ab729e,7-11,白種元辣牛肉甜奶油義大利麵,便當,便當,claude-opus-5,product-category-v1
c89739a54936da7f51af1145c6aec77cf12a35ec6ccc50bf21d81cc4cefa7515,7-11,黑糖卡士達大福,甜點,甜點,codex,product-category-v1
c8ab1a8c47ebc049cf428142cc989e27ff6c8160281d94069e33b19b3bd83071,全家,光泉無加糖豆漿,飲料,飲料,codex,product-category-v1
c8d513ce8cf79793606792168c6a40f5f558ca73ae05d30fc551732db9243f31,全家,雙莓莓煉乳滿餡麵包,麵包,麵包,codex,product-category-v1
c90206d8dedc5e11aae2accc20c87d7113ede6089682c1aaf0f2521918f0a5ca,7-11,人參糯米雞湯,其他,便當,claude-opus-5,product-category-v1
c96376c9bfb9666ec32f1674b19888d1de1febfbaaf3c37f6a2517ca16ba6928,7-11,蒜香油封蝦義大利麵,便當,便當,claude-opus-5,product-category-v1
c9a1f2d39c06b3779ed078fb08c289e49bd6972389f5588e932d5934dd1e27a0,全家,鹹蛋黃鹽可頌,麵包,麵包,codex,product-category-v1
c9c5efacf72da182b850f9550d1ef238091a46edcabbf305548540192a6a597d,全家,古娃娃蜜桃山茶花金萱奶蓋雪糕,冰品,冰品,claude-opus-5,product-category-v1
c9e5c51e8ae9b965b410b8955a803ba818720962cdf985f191f63e5b33e65214,全家,東鳩超薄洋芋圈,便當,零食,claude-opus-5,product-category-v1
ca172f9667644265ec6836d95893c895d3ec3e0c1d93255c4a972c214afe1886,7-11,孔雀餅乾造型icash2.,零食,周邊,codex,product-category-v1
ca2574d3c7c960bf90378c48662ea9121d5df0b49b7b3ce1d41530b72f5f834d,7-11,青醬蛤蜊義大利麵,便當,便當,claude-opus-5,product-category-v1
ca50a577cf23354f99fbfc07c9b4c155a6882438b7ab463c47470698a37cb344,7-11,熔岩起司燻培根厚土司,麵包,麵包,claude-opus-5,product-category-v1
cad0219e3a64ecad53de06a98b9c924f10666b6f296ba3dd5b87c684e13b92b1,全家,熱卡布奇諾,飲料,飲料,codex,product-category-v1
cadcee5dee452185578f86067d5da58d51ace318214365e0b6893339e2032a5a,全家,SOHOT炎選葡式千層蛋塔,甜點,甜點,codex,product-category-v1
cafd56861455a5fcadc2eec1706ce64cb3c7d2e2e6e73eb35cafd1fbbc4b5b62,全家,金色三麥西班牙海鮮燉飯,便當,便當,claude-opus-5,product-category-v1
cb390c830d5c6455220ae484fa86c2fe9990a5aec793c508bc67f49321c1d4b0,7-11,Homeal石二鍋辛香辣姐鍋,便當,便當,codex,product-category-v1
cb491e9298279f96e710351b8c0e844e3bea36ec849fd0415ad6b9f07f5894c3,全家,胡椒豬肚排骨湯,便當,便當,codex,product-category-v1
cb91a40af306a3151a38898d4a585f65a3574bfabf0070b66da701aeb76779d1,7-11,雪淋霜甜鹽蜜語牛奶,飲料,冰品,codex,product-category-v1
cba73f2c318ade5a918a00d5a680392ac00c6ce6dc32e700fce93fa37b454fc6,7-11,蛋白力量飯捲紐奧良烤雞風味,甜點,便當,codex,product-category-v1
cbabb7a9218c8b53065372ce42cb4e61f4e5113d78c81d5106b650d00bfcc815,其他,日本東京商品羅森篇,其他,其他,codex,product-category-v1
cbcd141eb0e54d841c4284952949150bc64c0b389937b3982d766df21a41ac81,全家,金咖哩焙煎咖哩豆腐牛,鹹食,鹹食,codex,product-category-v1
cbdaebcf8c2de384a5e2d2248e7c83e6d8928afb601ab0be3d62f5582e4a5a66,全家,蜂蜜雷夢軟歐,其他,麵包,claude-opus-5,product-category-v1
cbdf712fb8c9d43734f6943f1a2425f0dfc177968a0375bd249abdeccc7097c3,7-11,HERSHEYS巧克力雙餡鬆餅,甜點,甜點,codex,product-category-v1
cbeb49b793f1f5af02603387a103f7d2634784bc806a2610d78e544617ce48ec,7-11,蜂蜜柚子霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
cbeb9453bdc8ce8dd224026394e3410af0aa456f113de62406c55bef88a4c676,全家,食食購法式松露風味雞腿排,便當,鹹食,codex,product-category-v1
cbee27d936dfa822a4b2c3640825e489d1cf0865b4a051b648249ffe8581b7d0,全家,巧克力派司,零食,麵包,codex,product-category-v1
cbf4ae594015d7001ae57c29a01c1eb2b5c432f72f84abcf82ad65bd59e33c0d,全家,福袋,其他,周邊,codex,product-category-v1
cc343ca1419526ed28bc05ef2db0b9a773aa583e088ef97b229be5ebf506a160,7-11,冰椪糖拿鐵,飲料,飲料,codex,product-category-v1
cc501074b373315b168bc9f3acb1ca82b6aa1132cbf40ae723622c461f191af2,全家,麥麥椪柑乳酪小土司,麵包,麵包,codex,product-category-v1
cc5df303bf2cf1021aa4b4b6df143e7249b4f66b3c0bf006a9ad45487946146f,萊爾富,雙層牛肉起司堡,乳品,鹹食,codex,product-category-v1
cc6de406f262cca1f6811150412be7754e5f78e457e05c654423f3154cff363f,全家,單品拿鐵巴西黃水晶,飲料,飲料,claude-opus-5,product-category-v1
cc72b2e5d59c52ab1b87f9bcd7fb83b9d2b17f2ac0556f55dabcb6aba42fd250,7-11,多力多滋香菜玉米片,零食,零食,codex,product-category-v1
cc7627b3cd78639c581b39840125b010732ed36e9c38f1ec04768171bc023c4c,全家,醬燒烤雞三明治,麵包,麵包,codex,product-category-v1
cc77cdf912caccad84d396d93977a45449cfce842868115ce256b6d0e76a73c3,7-11,帕泰家泰式椒麻雞飯,便當,便當,claude-opus-5,product-category-v1
cccce38592dd504ca51a94c8a4b6737a9d5649c06ac8fabd48a0dcfc9c8304a7,7-11,雪山晶鑽0糖質啤酒,飲料,飲料,codex,product-category-v1
ccefc3324e71f3b9825ec1cb0f15c949de950c17ceee6d9e7b3212f9b6dbf95d,全家,咖啡濃餡卡士達蛋捲禮盒,飲料,零食,codex,product-category-v1
ccf449e9bd068dece9276cdedd82c79aaa2138c04161afac40eaeb810f3ce245,全家,日東紅茶經典紅茶,飲料,飲料,claude-opus-5,product-category-v1
ccf51e1aaa86b053ed63c89be9f0cae5795a751c347bd86a4994ada8e6f5709b,全家,生青森蘋果滿餡麵包,麵包,麵包,claude-opus-5,product-category-v1
cd033b3209f535e0741d08b5395a203473de279dbf9abc8c8e1152039e18ee33,7-11,真飽米糕炊粉大雙拼,其他,便當,claude-opus-5,product-category-v1
cd09c39711cce98c041269f92a18ad4066eab97a4b26bbb83d6158879fb55461,全家,青花椒麻雞肉拌麵,便當,便當,codex,product-category-v1
cd0cba8c0bf3c93bfd10d6bb90b7ceef161863c103f0d15cbb8c450f3d5954d0,7-11,頌丹樂泰式烤雞冷麵,便當,便當,claude-opus-5,product-category-v1
cd2e37ca91e3a1b0341fa0a40808bfe799a55b68c50c62c3a9f2c347b9601124,全家,奇異果霜淇淋,冰品,冰品,codex,product-category-v1
cd462dc8febe22a89f1a721211e7e7fe597427a3e7faf6020b41804b42e67ecb,7-11,時蔬豬肉味噌湯沙拉,便當,便當,codex,product-category-v1
cd4acca6cc6a818c863a3fc04b9d7270be3b5649317d1d7ca311e2eedbf6b6f9,7-11,原味本舖紅豆牛奶冰棒,冰品,冰品,codex,product-category-v1
cd6d652f4b32d783c4e78bf080bfa21ba2c938fafdacf2e846438ecab9de27ae,7-11,輕滷時蔬,其他,鹹食,codex,product-category-v1
cd741be854e947976ba23f4851cffdadd8f09b4738585b33441596b801093170,7-11,金沙豆腐細扁麵,鹹食,便當,codex,product-category-v1
cd9466d702cf0da1d6a533e71330e729d7792f4713560706142692d4dca0d979,全家,嫩烤香料雞胸排蔬滿盒,鹹食,便當,claude-opus-5,product-category-v1
cd978be5cf0a133ae183f4e01f8cadafe0bf187b5b7535f863fd88aad6d3f72a,全家,日式煎茶醇厚焙茶霜淇淋,冰品,冰品,codex,product-category-v1
cdccf183a0dfb2964c8f6ac4419db1c3e5424c27760cfbf3fd1ce3e09e4ada7d,7-11,黑糖粉粿剉冰,零食,冰品,claude-opus-5,product-category-v1
cde360ce7e741b60e09fa3492a64dfc0325c4b36842874a4168179c11c2733cb,7-11,昂舒巴黎好時巧克力小泡芙,甜點,甜點,claude-opus-5,product-category-v1
cde60d34c5ddf5523aef4572653f45a0d94e049c11f3102d7637cd4f79a1668a,7-11,極響椒鹽大雞排,鹹食,鹹食,codex,product-category-v1
cdf4777b65df438a88e677252d7834ee0f6e78329389facb7e06a17c84929a06,全家,今治毛巾太陽與星星,其他,周邊,codex,product-category-v1
ce004e5a128468d72c597c1d24b4a7793446b8b9434e83355053c3df9f12cad4,全家,可爾必思TheRich贊澤濃味,其他,飲料,codex,product-category-v1
ce31c04d737b6b9b35a0bea65d49a734c35fdcc1f4c40c731e33a65c9a5a9b27,全家,黑胡椒豬肉炒麵麵包,麵包,麵包,claude-opus-5,product-category-v1
ce3dc2816736d911a5558180d5b24e9289b28dee601587a47b0a0abe45ea092d,全家,哈逗堡造型包,其他,周邊,claude-opus-5,product-category-v1
cec1fb40ccfcc8c198bfdae1c9808c0709dce2893e9bd75d86a9733c57a684f6,7-11,抹茶紅豆布蕾,甜點,甜點,claude-opus-5,product-category-v1
cec200c0dcffa4fe187d3ddc3a4e7a498db5e9c3103d7989c2f2b67528e9d0d4,7-11,海鮮奶油貝殼麵,乳品,便當,codex,product-category-v1
cefe27f6021f2710a8397b1dcd26c3bb2449335669aa5d6a48f463f49f94a200,全家,南非國寶茶,其他,飲料,claude-opus-5,product-category-v1
cf3f9593a4d0ac1b174c1ed2c49f9397ff25147a985792e5a1b7c6f12a52bc0d,7-11,法老的紅寶石草莓氣泡飲,飲料,飲料,claude-opus-5,product-category-v1
cf549300d840b08848825401c4fbd4e34680906ebe48d29456e508e8e2ec7d62,全家,義美奶茶,飲料,飲料,codex,product-category-v1
cf850e72fa8dc24376f779fd2061ccd6438e5bd9978c5ad9acd6fe5fd1b3e61d,7-11,博仁堂生氣茶,其他,飲料,codex,product-category-v1
cfbc0de29b5e6aaf950ab0116c18868d7ba88e0164d6d5dbb64cd49e1d6c302c,7-11,伊藤園oiocha檸檬風味綠茶,飲料,飲料,codex,product-category-v1
cfda60e617b2c834a7677c76cf85d034cc00f5c8f9a7c3a8fde98403fbe828cb,7-11,巧克力生乳捲,甜點,甜點,codex,product-category-v1
cfdc23c8ebf24c19edd37aa597b29fcde3f6da8d9c8edf792c60ab59c8c20462,7-11,酷聖霜栗子提拉米蘇,冰品,冰品,claude-opus-5,product-category-v1
cff4bb82663561f00e89952696d284a22b26113066e58fc51ba3fda01d8f5976,全家,草莓巧克力霜淇淋,冰品,冰品,codex,product-category-v1
cfff22474292e20821ec7c96dca569f671a8dffb87f6f4c7c53bb4cef9483b1a,7-11,番茄羅宋湯,其他,便當,codex,product-category-v1
d00c3ad8da1f642887b491040f3f65fb60d16348dcea277f57538eb28e69c8cc,全家,多力多滋激辣玉米片,零食,零食,codex,product-category-v1
d03d5afcda1c7724c0982996c36a4fabe06c35c0dba37e1adcd2487949483b09,7-11,檸檬卡士達綜合水果三明治,麵包,麵包,claude-opus-5,product-category-v1
d0a38422b931a4e625ee98d280a697c007879a236851be1b3a7e100a1c6c4d78,全家,金門高粱酒香腸肉包,鹹食,鹹食,codex,product-category-v1
d0ae722760c347ab8b30a32eb07bbc9b8d742be02327bd2364927ee1beafb6d8,7-11,品客巴西窯烤胡桃木醬燒,其他,零食,codex,product-category-v1
d0f42dd21d0a40ce98a7414fd6ed362c218720d4dd9c9ca53c99b0b991a65c88,全家,花枝大阪燒,其他,鹹食,codex,product-category-v1
d0f43a53a8763fe93d32415b8c4e456191e1e648390110c1043851ff9d596d17,7-11,玉米雞肉熟水餃,鹹食,鹹食,claude-opus-5,product-category-v1
d114ad62f214ac247c61ec421b71bf4ea309f1e74c4bc108369de87a2307aa1e,全家,日本東京商品篇,其他,其他,codex,product-category-v1
d179c524831e8ef8e31442e6074ac71a8842229a45e6daa1f4d75afa0c9b64d6,7-11,極饗豪華秘製雙拼,其他,便當,codex,product-category-v1
d17d23845f64d1d235b4f53afaeecfd5b5635435dc9ac96e1c108a51d3e89a77,7-11,港式油雞臘味飯,便當,便當,claude-opus-5,product-category-v1
d185e096c4bd882c941b5789d263117370bb1491970b3339d415b592092b5f8c,全家,開陽白菜,其他,鹹食,codex,product-category-v1
d1e09b981902a643de426c23e535e8a5d38cdadd0f5912a23d4b175961552e92,萊爾富,起司熱狗堡,鹹食,鹹食,codex,product-category-v1
d1f1c98f8a93ce5eab0c530a3df216baf2b08c9cb3a1ea5c6734cf67473b6177,7-11,韓國Knotted生乳風味甜甜圈,甜點,甜點,claude-opus-5,product-category-v1
d24d80764b1015a59c5da314e547765dc3a23fa62f2e87d00852ec4a21ee2363,全家,綠葡萄大福,甜點,甜點,claude-opus-5,product-category-v1
d263ba3f2b7944e3324febb5f5a282b34a8351d16e3dedaa220092f42bd166c6,全家,大飯糰韓式炸雞,便當,便當,codex,product-category-v1
d2b6b41bd367f427fd7c53a1000793afdc45402529be371995ee77044c5f9527,全家,抹茶生巧起斯塔,甜點,甜點,claude-opus-5,product-category-v1
d2bfb4f981a3ea21513fc5c6a357c0e0d7d06c118b04036ed6bb76bd64f1ca86,全家,蒜滷財運大吉腿油飯,便當,便當,claude-opus-5,product-category-v1
d2c8ebee18d41138cd8ef8eb03f96de1f5b3e9300bbf4716d5dbceda72cc7969,全家,莫札瑞拉青醬火腿貝果,麵包,麵包,codex,product-category-v1
d2d250dbc001a3e38e734069d686632279ac3c3d192ef2e383914dd4955e1a0b,全家,UCC柚子風味咖啡,飲料,飲料,codex,product-category-v1
d2dc4f26433a0895fe51540a610c7a6ab58f3b01efd2822a6b637a60d3fc423f,7-11,碧玉鮮蝦餃,其他,鹹食,codex,product-category-v1
d30a0fc64b3ce0da633b5e09624d7517dd8585eb0c76f640d272aa899e3e8cd2,全家,大口蔥油雞飯糰,便當,便當,codex,product-category-v1
d35aeba45aa21733c7c11a9cf7c233c4ae4bf1c8e0c277592b8eb00b835239bd,全家,三起司嘩啦嘩啦薯餅焗飯,便當,便當,codex,product-category-v1
d37245a5a7ff649c74345f4dff1b5d3f121986e8e63f10677c58c33a7e2c3d4d,全家,藍莓大福,甜點,甜點,codex,product-category-v1
d37833da86254bc093670bcc43cfae2b7ba5e2b68bbe70001bb2567b329ef21a,7-11,乖乖香濃巧克力雷仔捲,零食,零食,claude-opus-5,product-category-v1
d386db25ef843bbcc470cf190200338025bb413ec27f28d6ea0043ff85af93e7,7-11,純喫茶金萱青茶無糖,飲料,飲料,claude-opus-5,product-category-v1
d3b76c07d80e5ca12e32b47e95d78bb8fb643d44fb3e378149b0067ca2b5cb4b,7-11,韓國生乳風味甜甜圈,甜點,甜點,claude-opus-5,product-category-v1
d3bbaa52587b87f816c95509b0cc8da5dbe3e71545c185345596fd05115cbf28,全家,韓式海鮮煎餅,其他,鹹食,codex,product-category-v1
d3c7f77f6cbd061cc9e92e96a8cc27710b66cab22f75269484fda7d941f749a9,全家,海鮮什錦炒麵,便當,便當,codex,product-category-v1
d3e861da0272307e396ae8e1153c18a595e841f1a54717488961837c67015277,全家,泰式沙爹雞肉烤飯糰,便當,便當,codex,product-category-v1
d3fd57552f25d65d98ae3222bc6edcce1952ed487c80ac880a87c8fa7fe10e6f,7-11,醬燒野菇豬肉飯,其他,便當,codex,product-category-v1
d40a5134fbb76d1bb9f31ad2ed60bcac042468335a6ffdd2e984189a286c5ebc,7-11,HERSHEYS好時經典可可,飲料,飲料,codex,product-category-v1
d40bdd361c998185a3319a8b1031e425a9004b97c02b7bf117d14dd6e9f307a1,全家,韓式辛牛義大利麵,便當,便當,codex,product-category-v1
d413c479ae15b23c1bc72cc1e450f16ba4a88ad031b6a51820d4f1e75f51c896,全家,核桃多穀黑麥土司,麵包,麵包,claude-opus-5,product-category-v1
d43d1d5a0dd44b2499391ad54f1b00a03ec369ea0a119a4406b9acaa06bc0503,全家,芋泥香草滿餡,其他,麵包,codex,product-category-v1
d44468cf4c80de8d48bce438e6e9a086cd1a69b20d23d79b15c97f9254a7e5b7,萊爾富,焙茶烏龍後奶茶,飲料,飲料,codex,product-category-v1
d47e0037b289ec1ce029029b029d4e873811581e38a49e91b1253aa1dbde625a,萊爾富,韓式部隊鍋,便當,便當,codex,product-category-v1
d4812459c9e3e1910e5f58dd55a02c133d23bf664fa04039a46fea2cfdd4630c,全家,芋泥蒙布朗布丁,甜點,甜點,claude-opus-5,product-category-v1
d48c5169a2e60c4d04d7b9bebab35352e3c7e6d938c74aa66e13d9960ba12cca,7-11,吉伊卡哇蕃茄飯糰,便當,便當,codex,product-category-v1
d4987a8f143e5626152230816300d22c48ec86f240002ed617ea34a98ed2bc66,萊爾富,露特巧克力風味蛋白棒卡布奇諾風味,飲料,零食,claude-opus-5,product-category-v1
d4ae45706493fd7ba5c87621d57f62cbae6a64b756248b01dff73dd03791ba56,7-11,可可蝴蝶丹麥,麵包,麵包,codex,product-category-v1
d4cb8fb18b37ea3e0120da02a6b9b6e5f8db4968849c9eb10512f16dd22cfa35,全家,澎湖仙人掌霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
d511cd836700334f38af0b298ad7d6448c4a366a1cade4ee3e37c094e6e7f3d8,全家,蜂蜜蛋糕酥餅,甜點,甜點,codex,product-category-v1
d55ec6da12eec8fb5bea534ade8e2fdf924a173d6e7d49263dd11bf790d943b1,7-11,咖啡廣場奶香特調咖啡,飲料,飲料,claude-opus-5,product-category-v1
d583e54afc246fd434c6c61d679b91b6099842566cf0ff20966393b2baa2fe28,7-11,紐奧良風味烤雞堡,鹹食,鹹食,codex,product-category-v1
d59234cf932c4ac12ad2a1a9cfc7fb77d7b90f7913059411707c82235bd4b2ef,全家,香蒜起司麵包,麵包,麵包,codex,product-category-v1
d5a081f93d487771787e84c04a28c4114b063dd1d3af36f0f2776685f2a4add9,全家,法式馬卡龍啤酒,飲料,飲料,codex,product-category-v1
d5b611ee6d700a070e92dad9d3cbba31f399225a9491f2e672761d34ef87c9c3,全家,沈早俱樂部蛋蛋嘉年華三明治,麵包,麵包,codex,product-category-v1
d5cb856ac666d1bf7948969dbb7f04aa467780c1f08864d6afa6f859c8309137,全家,不二家草莓牛奶霜淇淋,冰品,冰品,codex,product-category-v1
d5d112bf0c7b57542bcf190b4f422e3eba63c7649afb66abc5f7a7e82e527c11,全家,艾斯樂小兔花朵盲盒,周邊,周邊,codex,product-category-v1
d5ecd196420af2c3d636f9eae69cd6a12e1f6072193fdcf3fa64bf5e1b160134,全家,干貝海鮮羹,便當,便當,claude-opus-5,product-category-v1
d60cc4fb308a2c91019c172c71137c620b77ec17a02622e5027494ed478bf9b0,OK,金蛇迎春蛇麼都福袋,其他,周邊,codex,product-category-v1
d6265a29f4d109fa37c8fc1772880b28524277ef115abdd4b9f50b957f1e5ae9,7-11,府城肉燥米糕飯糰,便當,便當,codex,product-category-v1
d626ac7e8f57227bf35777011567a11442209c111190eaf3204229830422cd9a,7-11,紅燒牛肉燴飯,便當,便當,codex,product-category-v1
d631f96e4e08e374a7aee45945fa37b77ee74eae24a4b6f27858f1ca353a74de,7-11,分解茶四季春,其他,飲料,codex,product-category-v1
d63de2edf4e9a44ca03117d85fd98d5eb196f19e6344ec743d3fe58b39385694,7-11,鮮蝦蛋沙拉,便當,便當,codex,product-category-v1
d6543daaff03e958f68595a8f1955ea445a3f3b001e5b137e5d0a6ae2ad889e4,7-11,芋泥大福,甜點,甜點,codex,product-category-v1
d6b3b6e3d6d409dcc27c3ae472620968be045f59178761eec2b373e3a12c5b28,7-11,統一木瓜牛乳霜淇淋,冰品,冰品,codex,product-category-v1
d6c3e9d85d8bc5a3e74cea97464e877df11ed2b70d87b18d42e012768191d28c,全家,WAT威士忌爆爆珠,其他,飲料,codex,product-category-v1
d6ee524acd10282d9dec7845340b2c539d3041136efb7ed305f09e6ab442fc03,萊爾富,厚排骨飯,便當,便當,codex,product-category-v1
